65.wav,Angry
65.wav,Angry
65.wav,Angry
65.wav,Happy
66.wav,Sad
66.wav,Sad
66.wav,Neutral
66.wav,Neutral
66.wav,Neutral
66.wav,Neutral
66.wav,Happy
66.wav,Neutral
66.wav,Neutral
66.wav,Happy
67.wav,Neutral
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
67.wav,Happy
68.wav,Neutral
68.wav,Neutral
68.wav,Neutral
68.wav,Happy
68.wav,Happy
68.wav,Happy
68.wav,Neutral
68.wav,Neutral
68.wav,Angry
68.wav,Happy
69.wav,Neutral
69.wav,Angry
69.wav,Happy
69.wav,Neutral
69.wav,Happy
69.wav,Happy
69.wav,Neutral
69.wav,Neutral
69.wav,Happy
69.wav,Happy
7.wav,Happy
7.wav,Angry
7.wav,Happy
7.wav,Angry
7.wav,Angry
7.wav,Neutral
7.wav,Angry
7.wav,Angry
7.wav,Angry
7.wav,Angry
70.wav,Neutral
70.wav,Happy
70.wav,Happy
70.wav,Happy
70.wav,Happy
70.wav,Neutral
70.wav,Neutral
70.wav,Neutral
70.wav,Angry
70.wav,Happy
71.wav,Happy
71.wav,Neutral
71.wav,Happy
71.wav,Neutral
71.wav,Happy
71.wav,Happy
71.wav,Happy
71.wav,Happy
71.wav,Angry
71.wav,Happy
72.wav,Angry
72.wav,Neutral
72.wav,Happy
72.wav,Angry
72.wav,Happy
72.wav,Happy
72.wav,Neutral
72.wav,Angry
72.wav,Neutral
72.wav,Sad
73.wav,Happy
73.wav,Happy
73.wav,Happy
73.wav,Happy
73.wav,Neutral
73.wav,Happy
73.wav,Happy
73.wav,Happy
73.wav,Neutral
73.wav,Happy
74.wav,Happy
74.wav,Happy
74.wav,Angry
74.wav,Neutral
74.wav,Happy
74.wav,Happy
74.wav,Happy
74.wav,Happy
74.wav,Neutral
74.wav,Neutral
75.wav,Neutral
75.wav,Neutral
75.wav,Angry
75.wav,Happy
75.wav,Happy
75.wav,Neutral
75.wav,Neutral
75.wav,Happy
75.wav,Neutral
75.wav,Neutral
76.wav,Happy
76.wav,Happy
76.wav,Happy
76.wav,Happy
76.wav,Neutral
76.wav,Neutral
76.wav,Angry
76.wav,Happy
76.wav,Happy
76.wav,Happy
77.wav,Neutral
77.wav,Happy
77.wav,Neutral
77.wav,Sad
77.wav,Neutral
77.wav,Neutral
77.wav,Neutral
77.wav,Neutral
77.wav,Neutral
77.wav,Neutral
78.wav,Happy
78.wav,Happy
78.wav,Neutral
78.wav,Neutral
78.wav,Neutral
78.wav,Neutral
78.wav,Neutral
78.wav,Neutral
78.wav,Neutral
78.wav,Happy
79.wav,Neutral
79.wav,Neutral
79.wav,Neutral
79.wav,Sad
79.wav,Neutral
79.wav,Sad
79.wav,Happy
79.wav,Angry
79.wav,Neutral
79.wav,Neutral
8.wav,Neutral
8.wav,Neutral
8.wav,Neutral
8.wav,Happy
8.wav,Neutral
8.wav,Happy
8.wav,Neutral
8.wav,Neutral
8.wav,Happy
8.wav,Neutral
80.wav,Neutral
80.wav,Neutral
80.wav,Happy
80.wav,Neutral
80.wav,Sad
80.wav,Neutral
80.wav,Neutral
80.wav,Happy
80.wav,Happy
80.wav,Neutral
81.wav,Neutral
81.wav,Neutral
81.wav,Angry
81.wav,Neutral
81.wav,Neutral
81.wav,Neutral
81.wav,Neutral
81.wav,Happy
81.wav,Neutral
81.wav,Sad
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Neutral
82.wav,Happy
82.wav,Neutral
83.wav,Neutral
83.wav,Neutral
83.wav,Neutral
83.wav,Neutral
83.wav,Happy
83.wav,Neutral
83.wav,Happy
83.wav,Neutral
83.wav,Neutral
83.wav,Sad
84.wav,Neutral
84.wav,Neutral
84.wav,Neutral
84.wav,Sad
84.wav,Neutral
84.wav,Neutral
84.wav,Angry
84.wav,Neutral
84.wav,Happy
84.wav,Happy
85.wav,Happy
85.wav,Neutral
85.wav,Sad
85.wav,Neutral
85.wav,Happy
85.wav,Neutral
85.wav,Neutral
85.wav,Neutral
85.wav,Neutral
85.wav,Sad
86.wav,Neutral
86.wav,Neutral
86.wav,Neutral
86.wav,Neutral
86.wav,Happy
86.wav,Happy
86.wav,Neutral
86.wav,Happy
86.wav,Neutral
86.wav,Neutral
87.wav,Angry
87.wav,Neutral
87.wav,Angry
87.wav,Happy
87.wav,Neutral
87.wav,Neutral
87.wav,Neutral
87.wav,Neutral
87.wav,Neutral
87.wav,Neutral
88.wav,Neutral
88.wav,Neutral
88.wav,Neutral
88.wav,Neutral
88.wav,Neutral
88.wav,Neutral
88.wav,Sad
88.wav,Neutral
88.wav,Happy
88.wav,Neutral
89.wav,Happy
89.wav,Happy
89.wav,Neutral
89.wav,Happy
89.wav,Neutral
89.wav,Neutral
89.wav,Sad
89.wav,Neutral
89.wav,Neutral
89.wav,Happy
9.wav,Sad
9.wav,Neutral
9.wav,Neutral
9.wav,Happy
9.wav,Neutral
9.wav,Neutral
9.wav,Sad
9.wav,Happy
9.wav,Neutral
9.wav,Happy
90.wav,Neutral
90.wav,Neutral
90.wav,Sad
90.wav,Neutral
90.wav,Neutral
90.wav,Happy
90.wav,Neutral
90.wav,Neutral
90.wav,Neutral
90.wav,Neutral
91.wav,Neutral
91.wav,Neutral
91.wav,Neutral
91.wav,Neutral
91.wav,Happy
91.wav,Happy
91.wav,Happy
91.wav,Neutral
91.wav,Neutral
91.wav,Happy
92.wav,Neutral
92.wav,Happy
92.wav,Neutral
92.wav,Neutral
92.wav,Sad
92.wav,Neutral
92.wav,Happy
92.wav,Neutral
92.wav,Neutral
92.wav,Happy
93.wav,Neutral
93.wav,Neutral
93.wav,Happy
93.wav,Neutral
93.wav,Neutral
93.wav,Angry
93.wav,Happy
93.wav,Neutral
93.wav,Neutral
93.wav,Happy
94.wav,Angry
94.wav,Sad
94.wav,Happy
94.wav,Happy
94.wav,Neutral
94.wav,Neutral
94.wav,Neutral
94.wav,Neutral
94.wav,Neutral
94.wav,Neutral
95.wav,Neutral
95.wav,Neutral
95.wav,Neutral
95.wav,Neutral
95.wav,Happy
95.wav,Happy
95.wav,Neutral
95.wav,Sad
95.wav,Neutral
95.wav,Neutral
96.wav,Neutral
96.wav,Neutral
96.wav,Neutral
96.wav,Happy
96.wav,Sad
96.wav,Neutral
96.wav,Happy
96.wav,Neutral
96.wav,Neutral
96.wav,Neutral
97.wav,Happy
97.wav,Happy
97.wav,Neutral
97.wav,Happy
97.wav,Neutral
97.wav,Neutral
97.wav,Neutral
97.wav,Neutral
97.wav,Happy
97.wav,Neutral
98.wav,Neutral
98.wav,Happy
98.wav,Happy
98.wav,Neutral
98.wav,Neutral
98.wav,Neutral
98.wav,Neutral
98.wav,Happy
98.wav,Neutral
98.wav,Neutral
99.wav,Happy
99.wav,Neutral
99.wav,Neutral
99.wav,Neutral
99.wav,Happy
99.wav,Happy
99.wav,Neutral
99.wav,Neutral
99.wav,Neutral
99.wav,Neutral
Input.audio_url,Answer.audio-emotion.label
